index,time,High_level,linear_acc.x,linear_acc.y,linear_acc.z,gyro.z,gyro.x,gyro.y
2798,22.89997959136963,Inactive,-87.0,1284.0,384.0,-2.0,2.0,-1.0
2800,22.92072296142578,Inactive,-135.0,1188.0,415.0,0.0,6.0,0.0
2801,22.94090294837952,Inactive,-40.0,1064.0,528.0,0.0,8.0,-1.0
2802,22.96117568016052,Inactive,193.0,791.0,1044.0,-1.0,5.0,-7.0
2804,22.982099056243896,Inactive,263.0,674.0,1295.0,-1.0,2.0,-11.0
2805,23.00191426277161,Inactive,176.0,540.0,1593.0,-2.0,-3.0,-9.0
2806,23.022221326828003,Inactive,-1.0,572.0,1644.0,-3.0,-3.0,-5.0
2807,23.04325222969055,Inactive,-159.0,664.0,1631.0,-4.0,-4.0,-2.0
2809,23.063474416732788,Inactive,-220.0,747.0,1582.0,-4.0,-5.0,0.0
2810,23.083736896514893,Inactive,-65.0,702.0,1439.0,-4.0,-7.0,0.0
2811,23.10482382774353,Inactive,75.0,607.0,1374.0,-4.0,-6.0,-3.0
2813,23.124446392059326,Inactive,181.0,545.0,1405.0,-5.0,-7.0,-5.0
2814,23.14497470855713,Inactive,131.0,534.0,1409.0,-5.0,-8.0,-3.0
2815,23.16587471961975,Inactive,89.0,550.0,1334.0,-6.0,-8.0,-2.0
2816,23.18648338317871,Inactive,267.0,604.0,1161.0,-8.0,-10.0,-4.0
2818,23.20661449432373,Inactive,293.0,595.0,1203.0,-8.0,-12.0,-4.0
2819,23.22708010673523,Inactive,31.0,614.0,1121.0,-11.0,-17.0,0.0
2820,23.24864983558655,Inactive,-134.0,706.0,948.0,-11.0,-16.0,2.0
2821,23.268874645233154,Inactive,-270.0,852.0,740.0,-11.0,-13.0,4.0
2823,23.288380861282352,Inactive,-454.0,1007.0,359.0,-9.0,-5.0,4.0
2824,23.309017658233643,Inactive,-496.0,999.0,258.0,-8.0,-2.0,3.0
2825,23.32975077629089,Inactive,-498.0,1004.0,268.0,-7.0,0.0,1.0
2827,23.350582599639893,Inactive,-400.0,1032.0,500.0,-6.0,4.0,-2.0
2828,23.372286319732666,Inactive,-359.0,1043.0,730.0,-6.0,5.0,-2.0
2829,23.39091968536377,Inactive,-271.0,1034.0,1011.0,-7.0,4.0,-2.0
2831,23.41179609298706,Inactive,-250.0,906.0,1370.0,-8.0,0.0,-2.0
2832,23.4277663230896,Inactive,-257.0,936.0,1392.0,-7.0,5.0,-5.0
2833,23.44819641113281,Inactive,-219.0,1004.0,1533.0,-5.0,7.0,-6.0
2834,23.46937966346741,Inactive,-105.0,1089.0,1839.0,-6.0,1.0,-4.0
2835,23.489333152771,Inactive,-66.0,1054.0,1896.0,-6.0,-2.0,-3.0
2837,23.50973224639893,Inactive,-45.0,982.0,1895.0,-7.0,-7.0,-1.0
2838,23.53123140335083,Inactive,-44.0,899.0,1788.0,-7.0,-8.0,-1.0
2839,23.55079960823059,Inactive,-36.0,745.0,1587.0,-6.0,-7.0,0.0
2840,23.57148361206055,Inactive,81.0,610.0,1348.0,-6.0,-3.0,-2.0
2842,23.59148621559143,Inactive,113.0,586.0,1386.0,-6.0,-3.0,-2.0
2843,23.61200881004333,Inactive,88.0,571.0,1413.0,-6.0,-4.0,-2.0
2844,23.633620262146,Inactive,7.0,671.0,1382.0,-6.0,-5.0,1.0
2845,23.653056621551514,Inactive,28.0,716.0,1356.0,-6.0,-5.0,2.0
2847,23.673485517501828,Inactive,19.0,680.0,1298.0,-7.0,-6.0,3.0
2848,23.69426202774048,Inactive,90.0,560.0,1082.0,-7.0,-4.0,3.0
2849,23.714442491531372,Inactive,105.0,549.0,1029.0,-8.0,-4.0,2.0
2850,23.735811948776245,Inactive,2.0,572.0,953.0,-7.0,-1.0,2.0
2852,23.75533080101013,Inactive,-57.0,602.0,935.0,-6.0,0.0,3.0
2853,23.776164054870605,Inactive,-78.0,678.0,956.0,-6.0,1.0,4.0
2854,23.796359539031982,Inactive,-128.0,784.0,1129.0,-5.0,1.0,4.0
2855,23.817580938339233,Inactive,-136.0,770.0,1173.0,-4.0,1.0,3.0
2857,23.83789706230164,Inactive,-114.0,719.0,1181.0,-2.0,2.0,2.0
2858,23.85778331756592,Inactive,-95.0,651.0,1234.0,0.0,3.0,1.0
2859,23.878721952438354,Inactive,-61.0,573.0,1334.0,1.0,3.0,0.0
2860,23.898954153060913,Inactive,-35.0,548.0,1490.0,2.0,3.0,0.0
2862,23.919270753860477,Inactive,-16.0,411.0,1717.0,5.0,3.0,-1.0
2863,23.939677000045773,Inactive,-90.0,280.0,2005.0,7.0,2.0,-1.0
2864,23.960524559021,Inactive,-54.0,227.0,1914.0,8.0,2.0,0.0
2866,23.98087024688721,Inactive,375.0,181.0,1825.0,9.0,3.0,-4.0
2868,22.510634183883667,Inactive,-66.0,717.0,699.0,-1.0,4.0,-1.0
2869,22.530910968780518,Inactive,-20.0,722.0,637.0,-1.0,5.0,-2.0
2870,22.55169939994812,Inactive,-22.0,812.0,779.0,-1.0,4.0,-3.0
2872,22.571971654891968,Inactive,-32.0,834.0,862.0,-2.0,3.0,-3.0
2873,22.59209370613098,Inactive,-27.0,834.0,927.0,-2.0,1.0,-4.0
2874,22.612806558609012,Inactive,-93.0,806.0,917.0,-2.0,1.0,-3.0
2875,22.63425612449646,Inactive,-119.0,825.0,883.0,-1.0,2.0,-3.0
2876,22.653522968292236,Inactive,-112.0,846.0,917.0,-2.0,2.0,-3.0
2878,22.67560648918152,Inactive,-80.0,751.0,1173.0,-4.0,-2.0,-6.0
2879,22.69464111328125,Inactive,-102.0,665.0,1210.0,-4.0,-3.0,-6.0
2880,22.715725660324093,Inactive,-151.0,723.0,1222.0,-2.0,-1.0,-5.0
2881,22.736751317977905,Inactive,-153.0,808.0,1234.0,-1.0,-1.0,-5.0
2883,22.756446838378906,Inactive,-119.0,885.0,1221.0,-1.0,-3.0,-5.0
2884,22.777141094207764,Inactive,-126.0,932.0,988.0,-2.0,-5.0,-5.0
2885,22.79684567451477,Inactive,-172.0,981.0,825.0,-2.0,-4.0,-4.0
2886,22.8178985118866,Inactive,-172.0,1061.0,712.0,-2.0,-2.0,-3.0
2888,22.838601112365726,Inactive,-96.0,1086.0,644.0,-4.0,-3.0,-2.0
2889,22.85836505889893,Inactive,-87.0,1103.0,560.0,-4.0,-3.0,-2.0
2890,22.8787624835968,Inactive,-87.0,1185.0,435.0,-3.0,-1.0,-2.0
2891,22.89997959136963,Inactive,-87.0,1284.0,384.0,-2.0,2.0,-1.0
2893,22.92072296142578,Inactive,-135.0,1188.0,415.0,0.0,6.0,0.0
2894,22.94090294837952,Inactive,-40.0,1064.0,528.0,0.0,8.0,-1.0
2895,22.96117568016052,Inactive,193.0,791.0,1044.0,-1.0,5.0,-7.0
2897,22.982099056243896,Inactive,263.0,674.0,1295.0,-1.0,2.0,-11.0
2898,23.00191426277161,Inactive,176.0,540.0,1593.0,-2.0,-3.0,-9.0
2899,23.022221326828003,Inactive,-1.0,572.0,1644.0,-3.0,-3.0,-5.0
2900,23.04325222969055,Inactive,-159.0,664.0,1631.0,-4.0,-4.0,-2.0
2902,23.063474416732788,Inactive,-220.0,747.0,1582.0,-4.0,-5.0,0.0
2903,23.083736896514893,Inactive,-65.0,702.0,1439.0,-4.0,-7.0,0.0
2904,23.10482382774353,Inactive,75.0,607.0,1374.0,-4.0,-6.0,-3.0
2906,23.124446392059326,Inactive,181.0,545.0,1405.0,-5.0,-7.0,-5.0
2907,23.14497470855713,Inactive,131.0,534.0,1409.0,-5.0,-8.0,-3.0
2908,23.16587471961975,Inactive,89.0,550.0,1334.0,-6.0,-8.0,-2.0
2909,23.18648338317871,Inactive,267.0,604.0,1161.0,-8.0,-10.0,-4.0
2911,23.20661449432373,Inactive,293.0,595.0,1203.0,-8.0,-12.0,-4.0
2912,23.22708010673523,Inactive,31.0,614.0,1121.0,-11.0,-17.0,0.0
2913,23.24864983558655,Inactive,-134.0,706.0,948.0,-11.0,-16.0,2.0
2914,23.268874645233154,Inactive,-270.0,852.0,740.0,-11.0,-13.0,4.0
2916,23.288380861282352,Inactive,-454.0,1007.0,359.0,-9.0,-5.0,4.0
2917,23.309017658233643,Inactive,-496.0,999.0,258.0,-8.0,-2.0,3.0
2918,23.32975077629089,Inactive,-498.0,1004.0,268.0,-7.0,0.0,1.0
2920,23.350582599639893,Inactive,-400.0,1032.0,500.0,-6.0,4.0,-2.0
2921,23.372286319732666,Inactive,-359.0,1043.0,730.0,-6.0,5.0,-2.0
2922,23.39091968536377,Inactive,-271.0,1034.0,1011.0,-7.0,4.0,-2.0
2924,23.41179609298706,Inactive,-250.0,906.0,1370.0,-8.0,0.0,-2.0
2925,23.4277663230896,Inactive,-257.0,936.0,1392.0,-7.0,5.0,-5.0
2926,23.44819641113281,Inactive,-219.0,1004.0,1533.0,-5.0,7.0,-6.0
2927,23.46937966346741,Inactive,-105.0,1089.0,1839.0,-6.0,1.0,-4.0
2928,23.489333152771,Inactive,-66.0,1054.0,1896.0,-6.0,-2.0,-3.0
2930,23.50973224639893,Inactive,-45.0,982.0,1895.0,-7.0,-7.0,-1.0
2931,23.53123140335083,Inactive,-44.0,899.0,1788.0,-7.0,-8.0,-1.0
2932,23.55079960823059,Inactive,-36.0,745.0,1587.0,-6.0,-7.0,0.0
2933,23.57148361206055,Inactive,81.0,610.0,1348.0,-6.0,-3.0,-2.0
2935,23.59148621559143,Inactive,113.0,586.0,1386.0,-6.0,-3.0,-2.0
2936,23.61200881004333,Inactive,88.0,571.0,1413.0,-6.0,-4.0,-2.0
2937,23.633620262146,Inactive,7.0,671.0,1382.0,-6.0,-5.0,1.0
2938,23.653056621551514,Inactive,28.0,716.0,1356.0,-6.0,-5.0,2.0
2940,23.673485517501828,Inactive,19.0,680.0,1298.0,-7.0,-6.0,3.0
2941,23.69426202774048,Inactive,90.0,560.0,1082.0,-7.0,-4.0,3.0
2942,23.714442491531372,Inactive,105.0,549.0,1029.0,-8.0,-4.0,2.0
2943,23.735811948776245,Inactive,2.0,572.0,953.0,-7.0,-1.0,2.0
2945,23.75533080101013,Inactive,-57.0,602.0,935.0,-6.0,0.0,3.0
2946,23.776164054870605,Inactive,-78.0,678.0,956.0,-6.0,1.0,4.0
2947,23.796359539031982,Inactive,-128.0,784.0,1129.0,-5.0,1.0,4.0
2948,23.817580938339233,Inactive,-136.0,770.0,1173.0,-4.0,1.0,3.0
2950,23.83789706230164,Inactive,-114.0,719.0,1181.0,-2.0,2.0,2.0
2951,23.85778331756592,Inactive,-95.0,651.0,1234.0,0.0,3.0,1.0
2952,23.878721952438354,Inactive,-61.0,573.0,1334.0,1.0,3.0,0.0
2953,23.898954153060913,Inactive,-35.0,548.0,1490.0,2.0,3.0,0.0
2955,23.919270753860477,Inactive,-16.0,411.0,1717.0,5.0,3.0,-1.0
2956,23.939677000045773,Inactive,-90.0,280.0,2005.0,7.0,2.0,-1.0
2957,23.960524559021,Inactive,-54.0,227.0,1914.0,8.0,2.0,0.0
2959,23.98087024688721,Inactive,375.0,181.0,1825.0,9.0,3.0,-4.0
2960,24.001566410064697,Inactive,550.0,-14.0,1915.0,10.0,0.0,-5.0
2961,24.02154779434204,Inactive,878.0,-632.0,1907.0,8.0,-3.0,-18.0
2962,24.042827129364014,Inactive,1208.0,-950.0,1814.0,7.0,-2.0,-25.0
2964,24.062583923339844,Inactive,1620.0,-1278.0,1821.0,7.0,-1.0,-31.0
2965,24.083462238311768,Inactive,2319.0,-1965.0,1747.0,3.0,-5.0,-46.0
2966,24.103713274002075,Inactive,2548.0,-2283.0,1608.0,1.0,-7.0,-52.0
2968,24.12834405899048,Inactive,2709.0,-2871.0,1316.0,0.0,-7.0,-61.0
2969,24.14524507522583,Inactive,2730.0,-3050.0,1206.0,2.0,-6.0,-64.0
2970,24.1650071144104,Inactive,2670.0,-3101.0,1227.0,4.0,-6.0,-63.0
2972,24.18560194969177,Inactive,2320.0,-2932.0,1551.0,7.0,-9.0,-57.0
2973,24.206343173980713,Inactive,1989.0,-2778.0,1706.0,8.0,-8.0,-56.0
2974,24.22641372680664,Inactive,1680.0,-2585.0,1775.0,11.0,-4.0,-53.0
2975,24.24720859527588,Inactive,1320.0,-1915.0,1942.0,16.0,1.0,-45.0
2977,24.267932653427124,Inactive,1163.0,-1565.0,2183.0,20.0,1.0,-39.0
2978,24.28779888153076,Inactive,1008.0,-1349.0,2523.0,23.0,0.0,-34.0
2979,24.308959007263184,Inactive,1115.0,-872.0,3006.0,24.0,-1.0,-22.0
2980,24.329298496246338,Inactive,1251.0,-779.0,3263.0,23.0,-7.0,-9.0
2982,24.34983062744141,Inactive,754.0,-731.0,3322.0,14.0,-17.0,33.0
2983,24.3720121383667,Inactive,399.0,-551.0,3056.0,7.0,-18.0,41.0
2984,24.391184091567997,Inactive,-118.0,-318.0,2758.0,0.0,-21.0,44.0
2985,24.411017417907715,Inactive,-1960.0,410.0,2027.0,-8.0,-18.0,43.0
2987,24.431240320205692,Inactive,-2247.0,1196.0,1950.0,-11.0,-14.0,18.0
2988,24.45169258117676,Inactive,-2078.0,1694.0,2338.0,-9.0,-25.0,-11.0
2989,24.47317934036255,Inactive,-2124.0,1499.0,2336.0,-11.0,-35.0,-29.0
2990,24.49251651763916,Inactive,-1646.0,102.0,1796.0,-19.0,-38.0,-67.0
2992,24.51336216926575,Inactive,-878.0,-360.0,1722.0,-23.0,-41.0,-93.0
2993,24.533968210220337,Inactive,-9.0,-880.0,1574.0,-27.0,-49.0,-112.0
2994,24.554493188858032,Inactive,858.0,-1503.0,1121.0,-34.0,-57.0,-129.0
2996,24.57472562789917,Inactive,1504.0,-2183.0,437.0,-42.0,-66.0,-145.0
2997,24.595004558563232,Inactive,513.0,-2963.0,-1910.0,-58.0,-80.0,-137.0
2998,24.616062879562374,Inactive,-768.0,-2513.0,-3410.0,-62.0,-76.0,-123.0
2999,24.637875318527218,Inactive,-1924.0,170.0,-5790.0,-66.0,-59.0,-72.0
3001,24.65645885467529,Inactive,-1408.0,2063.0,-6640.0,-68.0,-41.0,-48.0
3002,24.67697215080261,Inactive,390.0,3702.0,-6772.0,-68.0,-30.0,-51.0
3003,24.697872877120968,Inactive,4994.0,5705.0,-3833.0,-33.0,-53.0,-87.0
3005,24.71867609024048,Inactive,6327.0,5103.0,-1132.0,-15.0,-49.0,-65.0
3006,24.738966464996338,Inactive,5621.0,4507.0,2007.0,11.0,-35.0,-34.0
3007,24.758778810501102,Inactive,2880.0,1867.0,6793.0,31.0,14.0,19.0
3008,24.779661655426025,Inactive,2570.0,357.0,7618.0,25.0,7.0,12.0
3009,24.80099606513977,Inactive,2982.0,-1692.0,8778.0,30.0,2.0,-22.0
3011,24.82030510902405,Inactive,3583.0,-6238.0,10713.0,1.0,-44.0,-44.0
3012,24.840782880783078,Inactive,3202.0,-6806.0,9549.0,-22.0,-67.0,-39.0
3013,24.86129951477051,Inactive,1074.0,-5697.0,4374.0,-53.0,-88.0,-56.0
3014,24.88230490684509,Inactive,-211.0,-4604.0,1328.0,-69.0,-75.0,-52.0
3015,24.90254545211792,Inactive,-1100.0,-3314.0,-1534.0,-79.0,-49.0,-41.0
3017,24.92267394065857,Inactive,-1315.0,-837.0,-4580.0,-68.0,-12.0,-25.0
3018,24.94381046295166,Inactive,-1295.0,806.0,-5395.0,-63.0,9.0,-5.0
3019,24.96420502662659,Inactive,-846.0,2378.0,-5493.0,-59.0,46.0,-7.0
3020,24.984509229660034,Inactive,2088.0,5456.0,2402.0,-15.0,46.0,-63.0
3022,25.00543618202209,Inactive,2014.0,5275.0,4947.0,-18.0,41.0,-18.0
3023,25.02499270439148,Inactive,2856.0,3405.0,5838.0,-13.0,25.0,2.0
3024,25.045812845230106,Inactive,3329.0,-325.0,5323.0,-24.0,17.0,6.0
3025,25.066508769989014,Inactive,3075.0,-1378.0,5205.0,-32.0,2.0,8.0
3027,25.0866174697876,Inactive,2671.0,-1596.0,4230.0,-37.0,-15.0,-1.0
3028,25.10754036903381,Inactive,1617.0,-1807.0,335.0,-34.0,-2.0,-32.0
3029,25.12829971313477,Inactive,343.0,-2241.0,-1288.0,-37.0,-4.0,-41.0
3030,25.14839482307434,Inactive,-1079.0,-2975.0,-3268.0,-44.0,-8.0,-61.0
3032,25.168994665145874,Inactive,-281.0,-3346.0,-3341.0,-40.0,-23.0,-57.0
3033,25.188961505889893,Inactive,366.0,-3564.0,-3623.0,-31.0,-38.0,-67.0
3034,25.21014285087585,Inactive,-2201.0,-2253.0,-6470.0,-27.0,-41.0,-128.0
3035,25.23005986213684,Inactive,-4076.0,-593.0,-7075.0,-14.0,10.0,-141.0
3037,25.246765851974487,Inactive,-3788.0,-359.0,-3138.0,14.0,61.0,-110.0
3038,25.267719984054565,Inactive,-3038.0,-931.0,3031.0,1.0,43.0,-90.0
3039,25.287394523620605,Inactive,-4245.0,-2655.0,3553.0,-18.0,31.0,-77.0
3040,25.30802154541016,Inactive,-4705.0,-3867.0,3816.0,-18.0,37.0,-67.0
3042,25.32819247245789,Inactive,-3796.0,-5025.0,4701.0,4.0,51.0,-57.0
3043,25.348707437515262,Inactive,-3729.0,-4343.0,5654.0,0.0,37.0,-18.0
3044,25.37040424346924,Inactive,-3764.0,-3508.0,6488.0,0.0,19.0,4.0
3045,25.3901584148407,Inactive,-2571.0,-2763.0,6016.0,-5.0,-15.0,11.0
3047,25.410542249679565,Inactive,-1526.0,-2763.0,4566.0,-9.0,-27.0,6.0
3048,25.430461883544922,Inactive,-484.0,-2270.0,2539.0,-8.0,-24.0,13.0
3049,25.451473236083984,Inactive,-649.0,-639.0,430.0,-7.0,-10.0,33.0
3050,25.4729688167572,Inactive,-1169.0,1346.0,-1661.0,-16.0,4.0,28.0
3052,25.49248743057251,Inactive,1087.0,1155.0,-2219.0,-20.0,15.0,-72.0
3054,24.001566410064697,Sprinting,550.0,-14.0,1915.0,10.0,0.0,-5.0
3055,24.02154779434204,Sprinting,878.0,-632.0,1907.0,8.0,-3.0,-18.0
3056,24.042827129364014,Sprinting,1208.0,-950.0,1814.0,7.0,-2.0,-25.0
3058,24.062583923339844,Sprinting,1620.0,-1278.0,1821.0,7.0,-1.0,-31.0
3059,24.083462238311768,Sprinting,2319.0,-1965.0,1747.0,3.0,-5.0,-46.0
3060,24.103713274002075,Sprinting,2548.0,-2283.0,1608.0,1.0,-7.0,-52.0
3062,24.12834405899048,Sprinting,2709.0,-2871.0,1316.0,0.0,-7.0,-61.0
3063,24.14524507522583,Sprinting,2730.0,-3050.0,1206.0,2.0,-6.0,-64.0
3064,24.1650071144104,Sprinting,2670.0,-3101.0,1227.0,4.0,-6.0,-63.0
3066,24.18560194969177,Sprinting,2320.0,-2932.0,1551.0,7.0,-9.0,-57.0
3067,24.206343173980713,Sprinting,1989.0,-2778.0,1706.0,8.0,-8.0,-56.0
3068,24.22641372680664,Sprinting,1680.0,-2585.0,1775.0,11.0,-4.0,-53.0
3069,24.24720859527588,Sprinting,1320.0,-1915.0,1942.0,16.0,1.0,-45.0
3071,24.267932653427124,Sprinting,1163.0,-1565.0,2183.0,20.0,1.0,-39.0
3072,24.28779888153076,Sprinting,1008.0,-1349.0,2523.0,23.0,0.0,-34.0
3073,24.308959007263184,Sprinting,1115.0,-872.0,3006.0,24.0,-1.0,-22.0
3074,24.329298496246338,Sprinting,1251.0,-779.0,3263.0,23.0,-7.0,-9.0
3076,24.34983062744141,Sprinting,754.0,-731.0,3322.0,14.0,-17.0,33.0
3077,24.3720121383667,Sprinting,399.0,-551.0,3056.0,7.0,-18.0,41.0
3078,24.391184091567997,Sprinting,-118.0,-318.0,2758.0,0.0,-21.0,44.0
3079,24.411017417907715,Sprinting,-1960.0,410.0,2027.0,-8.0,-18.0,43.0
3081,24.431240320205692,Sprinting,-2247.0,1196.0,1950.0,-11.0,-14.0,18.0
3082,24.45169258117676,Sprinting,-2078.0,1694.0,2338.0,-9.0,-25.0,-11.0
3083,24.47317934036255,Sprinting,-2124.0,1499.0,2336.0,-11.0,-35.0,-29.0
3084,24.49251651763916,Sprinting,-1646.0,102.0,1796.0,-19.0,-38.0,-67.0
3086,24.51336216926575,Sprinting,-878.0,-360.0,1722.0,-23.0,-41.0,-93.0
3087,24.533968210220337,Sprinting,-9.0,-880.0,1574.0,-27.0,-49.0,-112.0
3088,24.554493188858032,Sprinting,858.0,-1503.0,1121.0,-34.0,-57.0,-129.0
3090,24.57472562789917,Sprinting,1504.0,-2183.0,437.0,-42.0,-66.0,-145.0
3091,24.595004558563232,Sprinting,513.0,-2963.0,-1910.0,-58.0,-80.0,-137.0
3092,24.616062879562374,Sprinting,-768.0,-2513.0,-3410.0,-62.0,-76.0,-123.0
3093,24.637875318527218,Sprinting,-1924.0,170.0,-5790.0,-66.0,-59.0,-72.0
3095,24.65645885467529,Sprinting,-1408.0,2063.0,-6640.0,-68.0,-41.0,-48.0
3096,24.67697215080261,Sprinting,390.0,3702.0,-6772.0,-68.0,-30.0,-51.0
3097,24.697872877120968,Sprinting,4994.0,5705.0,-3833.0,-33.0,-53.0,-87.0
3099,24.71867609024048,Sprinting,6327.0,5103.0,-1132.0,-15.0,-49.0,-65.0
3100,24.738966464996338,Sprinting,5621.0,4507.0,2007.0,11.0,-35.0,-34.0
3101,24.758778810501102,Sprinting,2880.0,1867.0,6793.0,31.0,14.0,19.0
3102,24.779661655426025,Sprinting,2570.0,357.0,7618.0,25.0,7.0,12.0
3103,24.80099606513977,Sprinting,2982.0,-1692.0,8778.0,30.0,2.0,-22.0
3105,24.82030510902405,Sprinting,3583.0,-6238.0,10713.0,1.0,-44.0,-44.0
3106,24.840782880783078,Sprinting,3202.0,-6806.0,9549.0,-22.0,-67.0,-39.0
3107,24.86129951477051,Sprinting,1074.0,-5697.0,4374.0,-53.0,-88.0,-56.0
3108,24.88230490684509,Sprinting,-211.0,-4604.0,1328.0,-69.0,-75.0,-52.0
3109,24.90254545211792,Sprinting,-1100.0,-3314.0,-1534.0,-79.0,-49.0,-41.0
3111,24.92267394065857,Sprinting,-1315.0,-837.0,-4580.0,-68.0,-12.0,-25.0
3112,24.94381046295166,Sprinting,-1295.0,806.0,-5395.0,-63.0,9.0,-5.0
3113,24.96420502662659,Sprinting,-846.0,2378.0,-5493.0,-59.0,46.0,-7.0
3114,24.984509229660034,Sprinting,2088.0,5456.0,2402.0,-15.0,46.0,-63.0
3116,25.00543618202209,Sprinting,2014.0,5275.0,4947.0,-18.0,41.0,-18.0
3117,25.02499270439148,Sprinting,2856.0,3405.0,5838.0,-13.0,25.0,2.0
3118,25.045812845230106,Sprinting,3329.0,-325.0,5323.0,-24.0,17.0,6.0
3119,25.066508769989014,Sprinting,3075.0,-1378.0,5205.0,-32.0,2.0,8.0
3121,25.0866174697876,Sprinting,2671.0,-1596.0,4230.0,-37.0,-15.0,-1.0
3122,25.10754036903381,Sprinting,1617.0,-1807.0,335.0,-34.0,-2.0,-32.0
3123,25.12829971313477,Sprinting,343.0,-2241.0,-1288.0,-37.0,-4.0,-41.0
3124,25.14839482307434,Sprinting,-1079.0,-2975.0,-3268.0,-44.0,-8.0,-61.0
3126,25.168994665145874,Sprinting,-281.0,-3346.0,-3341.0,-40.0,-23.0,-57.0
3127,25.188961505889893,Sprinting,366.0,-3564.0,-3623.0,-31.0,-38.0,-67.0
3128,25.21014285087585,Sprinting,-2201.0,-2253.0,-6470.0,-27.0,-41.0,-128.0
3129,25.23005986213684,Sprinting,-4076.0,-593.0,-7075.0,-14.0,10.0,-141.0
3131,25.246765851974487,Sprinting,-3788.0,-359.0,-3138.0,14.0,61.0,-110.0
3132,25.267719984054565,Sprinting,-3038.0,-931.0,3031.0,1.0,43.0,-90.0
3133,25.287394523620605,Sprinting,-4245.0,-2655.0,3553.0,-18.0,31.0,-77.0
3134,25.30802154541016,Sprinting,-4705.0,-3867.0,3816.0,-18.0,37.0,-67.0
3136,25.32819247245789,Sprinting,-3796.0,-5025.0,4701.0,4.0,51.0,-57.0
3137,25.348707437515262,Sprinting,-3729.0,-4343.0,5654.0,0.0,37.0,-18.0
3138,25.37040424346924,Sprinting,-3764.0,-3508.0,6488.0,0.0,19.0,4.0
3139,25.3901584148407,Sprinting,-2571.0,-2763.0,6016.0,-5.0,-15.0,11.0
3141,25.410542249679565,Sprinting,-1526.0,-2763.0,4566.0,-9.0,-27.0,6.0
3142,25.430461883544922,Sprinting,-484.0,-2270.0,2539.0,-8.0,-24.0,13.0
3143,25.451473236083984,Sprinting,-649.0,-639.0,430.0,-7.0,-10.0,33.0
3144,25.4729688167572,Sprinting,-1169.0,1346.0,-1661.0,-16.0,4.0,28.0
3146,25.49248743057251,Sprinting,1087.0,1155.0,-2219.0,-20.0,15.0,-72.0
3147,25.51265454292297,Sprinting,1678.0,7.0,-1620.0,-29.0,6.0,-85.0
3148,25.53350353240967,Sprinting,1568.0,-632.0,-1546.0,-34.0,14.0,-73.0
3149,25.55401706695557,Sprinting,1119.0,-719.0,-1731.0,-30.0,18.0,-50.0
3151,25.574459791183468,Sprinting,746.0,-218.0,-1893.0,-23.0,17.0,-49.0
3152,25.59523344039917,Sprinting,291.0,-144.0,-1798.0,-16.0,14.0,-60.0
3153,25.615321397781372,Sprinting,-829.0,-2637.0,557.0,-11.0,-13.0,-72.0
3155,25.640381336212158,Sprinting,-1714.0,-4308.0,2092.0,-3.0,-19.0,-26.0
3156,25.65645980834961,Sprinting,-3061.0,-4173.0,1742.0,10.0,-22.0,-19.0
3157,25.677356481552124,Sprinting,-4980.0,-3590.0,457.0,19.0,-15.0,-53.0
3159,25.69692039489746,Sprinting,-5288.0,-4081.0,765.0,20.0,-17.0,-56.0
3160,25.71831130981445,Sprinting,-5527.0,-3832.0,1901.0,19.0,-12.0,-69.0
3162,25.7398054599762,Sprinting,-5858.0,-3417.0,2870.0,18.0,-11.0,-68.0
3163,25.758223056793213,Sprinting,-6154.0,-3467.0,3896.0,19.0,-18.0,-63.0
3164,25.778907060623172,Sprinting,-6239.0,-2871.0,3800.0,14.0,-36.0,-31.0
3166,25.799884557724,Sprinting,-5542.0,-1585.0,2890.0,14.0,-31.0,-16.0
3167,25.81998443603516,Sprinting,-4373.0,159.0,2537.0,16.0,-21.0,2.0
3168,25.84119200706482,Sprinting,-72.0,525.0,4442.0,32.0,-22.0,-26.0
3170,25.86084866523743,Sprinting,2079.0,-160.0,4486.0,24.0,-54.0,-33.0
3171,25.881490230560303,Sprinting,3524.0,194.0,3484.0,20.0,-65.0,-20.0
3172,25.902814388275146,Sprinting,4859.0,1230.0,844.0,30.0,-39.0,-14.0
3174,25.923064947128296,Sprinting,5193.0,1240.0,-46.0,39.0,-29.0,-16.0
3175,25.942950963974,Sprinting,5017.0,508.0,-880.0,43.0,-17.0,-23.0
3176,25.96301007270813,Sprinting,4554.0,14.0,-789.0,41.0,-12.0,-26.0
3178,25.983803272247314,Sprinting,3876.0,-257.0,-316.0,37.0,-7.0,-23.0
3179,26.005322217941284,Sprinting,2183.0,-367.0,988.0,22.0,0.0,1.0
3180,26.02465081214905,Sprinting,1509.0,-563.0,1657.0,7.0,0.0,12.0
3181,26.04535031318665,Sprinting,1144.0,-711.0,2194.0,-12.0,0.0,23.0
3183,26.066067457199093,Sprinting,1440.0,-489.0,2589.0,-31.0,-5.0,38.0
3184,26.086302757263184,Sprinting,1766.0,-246.0,2376.0,-33.0,-2.0,39.0
3185,26.107728242874146,Sprinting,2098.0,-231.0,2319.0,-37.0,0.0,36.0
3187,26.127012252807614,Sprinting,2094.0,-157.0,2342.0,-46.0,-12.0,32.0
3188,26.14882755279541,Sprinting,1988.0,-379.0,2076.0,-52.0,-16.0,23.0
3190,26.168657064437863,Sprinting,1563.0,-1356.0,1239.0,-57.0,-30.0,16.0
